date,precipitation
2018-05-11,0.0
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,6.461495340485037
2018-05-17,4.6726922924472385
2018-05-18,2.586995166096891
2018-05-19,2.517871913393243
2018-05-20,0.1625573083429425
2018-05-21,0.04977467429858347
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-26,2.9095732968377863
2018-05-27,1.144731411990256
2018-05-28,0.0
2018-05-29,0.0018513553605326544
2018-05-30,0.002305213934370867
2018-05-31,4.234470282636615
2018-06-01,1.6994388518835597
2018-06-02,0.0
2018-06-03,0.0032531295479491093
2018-06-04,0.003941258773109065
2018-06-05,0.8670107132365062
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0025834299782811904
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.04854299027961694
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.9280365786777534
2018-06-18,0.7719675782763932
2018-06-19,0.028518977704808827
2018-06-20,0.03829412610189865
2018-06-21,0.0
2018-06-22,0.12342139024685403
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.009715858124934284
2018-06-28,0.0
2018-06-29,0.0
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.00795096435066702
2018-07-07,0.027470208839722152
2018-07-08,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-28,0.0
2018-07-29,0.0013115994527891867
2018-07-30,0.0
2018-07-31,0.008451201001868237
2018-08-01,0.5346698828386484
2018-08-02,0.7696774053211267
2018-08-03,0.18703758018889566
2018-08-04,0.1034833306766152
2018-08-05,0.0
2018-08-06,0.0006865835528690198
2018-08-07,0.08428953506701208
2018-08-08,0.021002681001659296
2018-08-09,0.10341167769586387
2018-08-10,0.28403787908500056
2018-08-11,0.007790915304449221
2018-08-12,0.0020675666679565016
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.056490393806351256
2018-08-17,0.5435655822655956
2018-08-18,0.3572907869048679
2018-08-19,0.18579119174897263
2018-08-20,0.016078207834004748
2018-08-21,0.03825988069469642
2018-08-22,0.0024322163392628726
2018-08-23,0.0
2018-08-24,0.0
2018-08-25,0.00909314802871414
2018-08-26,0.22385286108892719
2018-08-27,2.1050114182206205
2018-08-28,0.11533991406309002
2018-08-29,0.0
2018-08-30,0.6173745308676901
2018-08-31,0.0
2018-09-01,0.6682799260987836
2018-09-02,1.5786527579348755
2018-09-03,0.0032664080190084152
2018-09-04,0.0
2018-09-05,0.05416574742965308
2018-09-06,3.5263056561995976
2018-09-07,5.993734714479457
2018-09-08,2.725848452164092
2018-09-09,0.040591072080254344
2018-09-10,0.001653878685980839
2018-09-11,1.175496513658728
2018-09-12,4.368751107825052
2018-09-13,2.205929138100931
2018-09-14,3.2647090929824456
2018-09-15,4.149636708460446
2018-09-16,1.4139982533792166
2018-09-17,0.9948675938840335
2018-09-18,0.5766012485024966
2018-09-19,0.09460570127921897
2018-09-20,0.8256479565393977
2018-09-21,0.0
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,1.144999686586599
2018-09-27,0.7381230964140687
2018-09-28,0.7440631298325017
2018-09-29,1.626670576416266
2018-09-30,5.740787910340168
2018-10-01,1.2891456898531661
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-06,1.623790786181337
2018-10-07,0.0
2018-10-08,0.19923026314639947
2018-10-09,8.279141946251402
2018-10-10,0.41772260621220075
2018-10-11,0.29659584160495883
2018-10-12,0.0
2018-10-13,0.0
2018-10-14,0.061927206340673134
2018-10-15,0.010182404343523537
2018-10-16,0.0351939277213292
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.06492749719485452
2018-10-20,0.6295950745722326
2018-10-21,0.0
2018-10-22,0.25297062265392933
2018-10-23,2.604056873209274
2018-10-24,0.0
2018-10-25,0.13130663470854814
2018-10-26,16.908697222176592
2018-10-27,14.552013723306736
2018-10-28,14.793533642769436
2018-10-29,0.0
2018-10-30,13.898806168235787
2018-10-31,18.211746054879104
2018-11-01,0.039833875381903146
2018-11-02,0.0410982383899961
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,3.0055734644758756
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,17.87968082216562
2018-11-13,14.857116108134676
2018-11-14,1.8846343770910532
2018-11-15,0.0
2018-11-16,10.0353414615157
2018-11-17,1.6840889921071298
2018-11-18,3.9106508700539138
2018-11-19,0.3769102356456739
2018-11-20,0.18724579496135016
2018-11-21,0.2879515712021964
2018-11-22,0.12900311663300473
2018-11-23,0.736068237266269
2018-11-24,0.9846765562419202
2018-11-25,1.0606134181389006
2018-11-26,0.7438923829734257
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-01,0.7853644694290347
2018-12-02,0.014913097425923637
2018-12-03,0.0
2018-12-04,0.0
2018-12-05,0.004258085449970336
2018-12-06,0.0
2018-12-07,0.27667522991714094
2018-12-08,0.009096875730321545
2018-12-09,0.0
2018-12-10,0.0
2018-12-11,0.0048508799301469835
2018-12-12,0.0
2018-12-13,3.179609223345933
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,0.0
2018-12-18,0.0015272066328859853
2018-12-19,0.14742330234572837
2018-12-20,0.05525247886512595
2018-12-21,3.8114368410910426
2018-12-22,3.0455754115533753
2018-12-23,2.4893055114334226
2018-12-24,0.9933822795465078
2018-12-25,0.39511768452919893
2018-12-26,0.1051843057678934
2018-12-27,0.14915551999217078
2018-12-28,1.0377862546488377
2018-12-29,0.3475219683340729
2018-12-30,0.7187135690559533
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,0.0
2019-01-03,0.6431665071899706
2019-01-04,1.182804467322164
2019-01-05,1.2311256965900268
2019-01-06,1.5120344841221134
2019-01-07,0.024725866231458265
2019-01-08,0.7941841927524613
2019-01-09,0.0
2019-01-10,1.0701799739427105
2019-01-11,2.0119177548585863
2019-01-12,0.9802248253669776
2019-01-13,0.23661750944807336
2019-01-14,0.14935332375149443
2019-01-15,0.53432157476534
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-19,13.395467148229555
2019-01-20,2.271832909558245
2019-01-21,0.07650419522973098
2019-01-22,0.03603265291469369
2019-01-23,1.1366954411176557
2019-01-24,0.005127892123151532
2019-01-25,0.0
2019-01-26,0.0
2019-01-27,1.951181638448673
2019-01-28,0.17910978069188363
2019-01-29,0.36789342372046036
2019-01-30,4.625321051642477
2019-01-31,3.1352330176984715
2019-02-01,2.332191823157546
2019-02-02,0.014880393403498076
2019-02-03,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-09,0.10080866379329666
2019-02-10,0.36906280024911964
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,0.20068859394611122
2019-02-16,17.733992351870967
2019-02-17,6.907052842688104
2019-02-18,3.0057142801694985
2019-02-19,0.26500912358703316
2019-02-20,0.006913604939291094
2019-02-21,0.33549110855143194
2019-02-22,0.0
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,0.03115840148479941
2019-02-27,0.0
2019-02-28,0.002187616272438623
2019-03-01,0.016111521701201136
2019-03-02,0.23266875657395436
2019-03-03,0.004920380809070736
2019-03-04,0.0
2019-03-05,0.11661112945210886
2019-03-06,2.9546160564240287
2019-03-07,2.4673249342843366
2019-03-08,0.0
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.012919989914698045
2019-03-14,0.02527801416001556
2019-03-15,0.0
2019-03-16,0.0
2019-03-17,1.1299599783321992
2019-03-18,0.048784315528787585
2019-03-19,0.0017176521840370819
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-23,3.536522037941498
2019-03-24,1.5724493166958053
2019-03-25,0.0
2019-03-26,17.22434504457204
2019-03-27,3.3590378756361203
2019-03-28,0.18593687091094543
2019-03-29,0.07095863508610521
2019-03-30,0.937350424461987
2019-03-31,1.8102614529710472
2019-04-01,0.0
2019-04-02,1.1888604532814127
2019-04-03,0.3365735323018458
2019-04-04,2.0707207061399053
2019-04-05,0.0
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,0.5030293186337091
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.23714005747385927
2019-04-13,0.0
2019-04-14,0.0
2019-04-15,0.0
2019-04-16,0.0
2019-04-17,11.922881962487663
2019-04-18,0.16755452288469203
2019-04-19,0.11220549797885475
2019-04-20,0.6327465921808362
2019-04-21,7.612194226434117
2019-04-22,2.3743838316534758
2019-04-23,5.926782990918101
2019-04-24,0.20597609011555387
2019-04-25,0.151448886568247
2019-04-26,0.0
2019-04-27,2.2791013498117842
2019-04-28,11.181108214315902
2019-04-29,2.303303459102813
2019-04-30,0.0
2019-05-01,5.072479683666387
2019-05-02,5.4641263071080655
2019-05-03,0.6041096866221826
2019-05-04,0.025865103933336513
2019-05-05,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.036371624324141434
2019-05-09,0.0
2019-05-10,0.0
2019-05-11,0.275931969587197
2019-05-12,0.49596079222841166
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,1.0190239667419414
2019-05-18,0.7618793363081188
2019-05-19,0.6463809962811862
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.16128307898965133
2019-05-23,0.4407928229014235
2019-05-24,0.12260999082957176
2019-05-25,0.007517476845116571
2019-05-26,0.0
2019-05-27,0.0
2019-05-28,0.008838667363778363
2019-05-29,0.00035675341394134563
2019-05-30,0.35370847317102266
2019-05-31,0.1499251669998223
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,0.0005967411993316122
2019-06-04,0.15287141011714886
2019-06-05,0.527764115981366
2019-06-06,0.008099805966280009
2019-06-07,0.0035590797062182945
2019-06-08,0.0
2019-06-09,0.0022914396896086143
2019-06-10,0.0
2019-06-11,0.015050836435613472
2019-06-12,0.009249384133674059
2019-06-13,3.569648503248197
2019-06-14,0.46351707130001196
2019-06-15,0.00799104279039345
2019-06-16,0.0
2019-06-17,0.013626731158664612
2019-06-18,0.0
2019-06-19,0.0012017434615325178
2019-06-20,0.010115848674938466
2019-06-21,0.04251777361101261
2019-06-22,0.011514444612225718
2019-06-23,0.0
2019-06-24,0.01097084954536884
2019-06-25,0.029167417627663644
2019-06-26,0.0821838857904046
2019-06-27,0.0
2019-06-28,0.0
2019-06-29,0.06724941250170023
2019-06-30,0.3624903462289711
2019-07-01,0.0021186477962826735
2019-07-02,0.0
2019-07-03,0.06746332502615211
2019-07-04,0.015019503564126182
2019-07-05,0.4235159135348052
2019-07-06,0.2512949303527364
2019-07-07,0.44252237414845247
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-20,0.010761978229111622
2019-07-21,0.0014280814123342651
2019-07-22,0.26232260832169296
2019-07-23,0.06919383793556928
2019-07-24,0.5784282650735564
2019-07-25,0.1670404246829069
2019-07-26,0.017019279505854176
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,0.0
2019-07-30,0.07226475989502389
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.008255722568847192
2019-08-03,0.018607110971577412
2019-08-04,0.023832994327349363
2019-08-05,0.003795334296382988
2019-08-06,0.045145596268287125
2019-08-07,0.10647982202867613
2019-08-08,0.010674640108056842
2019-08-09,0.26043222619121176
2019-08-10,0.9547644254292701
2019-08-11,0.6725625755174582
2019-08-12,0.3509902619052534
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-17,0.03045673106185862
2019-08-18,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.018521346077869275
2019-08-23,0.21519908089997633
2019-08-24,0.0
2019-08-25,0.299761893884785
2019-08-26,0.8714137240265947
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.015180449155536986
2019-08-30,0.0
2019-08-31,0.11717834701708672
2019-09-01,0.04385067948850282
2019-09-02,1.8474069487747633
2019-09-03,0.2405373044618593
2019-09-04,0.039759571884540795
2019-09-05,0.1115297524040835
2019-09-06,3.104831249968181
2019-09-07,4.5893315272283175
2019-09-08,1.315650453618334
2019-09-09,0.0014708997410077037
2019-09-10,0.12183283357297171
2019-09-11,0.0
2019-09-12,0.002792644378037792
2019-09-13,0.0
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,0.0
2019-09-17,0.10700826955454174
2019-09-18,0.008046209508798462
2019-09-19,0.08223474056512318
2019-09-20,1.3551466433313692
2019-09-21,1.0027557084327978
2019-09-22,0.0038629005911635633
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.05149571569941754
2019-09-26,0.0
2019-09-27,0.20643469097319928
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,0.0072102944488770145
2019-10-01,0.05283040115262678
2019-10-02,0.7657254911965201
2019-10-03,0.0
2019-10-04,0.08098816904451508
2019-10-05,0.08470793514553356
2019-10-06,0.5002197104468075
2019-10-07,0.0
2019-10-08,0.013903301864046145
2019-10-09,0.23865732620687272
2019-10-10,0.18146513625183064
2019-10-11,0.7221398622800904
2019-10-12,0.0
2019-10-13,0.20367080151054975
2019-10-14,0.7940706657881094
2019-10-15,0.004000311890485093
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-19,0.09013567595781272
2019-10-20,1.055838973291649
2019-10-21,7.322646162916605
2019-10-22,7.683997480380168
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.5428179401028158
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,2.287256878019768
2019-10-29,0.0
2019-10-30,0.0034825062176049035
2019-10-31,0.0
2019-11-01,0.0
2019-11-02,0.024830938154085824
2019-11-03,0.5475315412314778
2019-11-04,0.0
2019-11-05,0.0004315072376587964
2019-11-06,0.0
2019-11-07,0.0020453179117875904
2019-11-08,0.27237851715179534
2019-11-09,0.0
2019-11-10,8.81598491866877
2019-11-11,1.570982630793974
2019-11-12,0.19395383402800523
2019-11-13,0.003136766837299039
2019-11-14,0.6117773627244761
2019-11-15,3.483208132399359
2019-11-16,0.31440467478590783
2019-11-17,0.0
2019-11-18,0.0013232980858232666
2019-11-19,0.07306487490969968
2019-11-20,2.268147527411324
2019-11-21,16.24404301194298
2019-11-22,10.360896026531982
2019-11-23,1.4805100541615541
2019-11-24,0.26435433630601785
2019-11-25,0.0
2019-11-26,0.017228414811059512
2019-11-27,0.41597336816186326
2019-11-28,0.17138331528152537
2019-11-29,0.0363156321442033
2019-11-30,0.15034889237442806
2019-12-01,0.016685566036287118
2019-12-02,0.7464354775026485
2019-12-03,0.23924391925313548
2019-12-04,1.3078343073223637
2019-12-05,0.0
2019-12-06,0.0
2019-12-07,0.003367488540513933
2019-12-08,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.10312701924276076
2019-12-14,0.0
2019-12-15,0.17914883612993152
2019-12-16,14.175328897918904
2019-12-17,9.66083442171919
2019-12-18,0.0
2019-12-19,3.3484834324331723
2019-12-20,14.846274695766022
2019-12-21,3.8071976637516163
2019-12-22,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.10514258711108235
2019-12-27,0.009549093837012104
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-01,0.7127676326605309
2020-01-02,0.07547240990599514
2020-01-03,0.8339707014996591
2020-01-04,0.11118712356064508
2020-01-05,1.0898739376477804
2020-01-06,0.21325105097757238
2020-01-07,0.1192238581798763
2020-01-08,0.0
2020-01-09,0.06696634842166592
2020-01-10,2.7300348741771914
2020-01-11,4.614785331989996
2020-01-12,0.7998087616199951
2020-01-13,0.0
2020-01-14,0.7738324835908562
2020-01-15,0.6524247625207404
2020-01-16,0.0
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,1.3292236295033388
2020-01-20,1.4882907424452334
2020-01-21,0.033818149728445455
2020-01-22,11.027642990289383
2020-01-23,0.030383648985901682
2020-01-24,0.0
2020-01-25,2.034843448759882
2020-01-26,5.797300430773269
2020-01-27,0.002511326076985009
2020-01-28,0.0
2020-01-29,0.0720796107302395
2020-01-30,0.0
2020-01-31,0.09018465908545042
2020-02-01,0.024720275617571154
2020-02-02,0.0
2020-02-03,0.9497212056841818
2020-02-04,0.0
2020-02-05,1.6241421167177539
2020-02-06,1.4076422265320692
2020-02-07,1.6903433885068084
2020-02-08,0.04829996153826028
2020-02-09,0.02825624702918285
2020-02-10,0.0
2020-02-11,0.08779605066911762
2020-02-12,0.6896671604536234
2020-02-13,0.3939915795396249
2020-02-14,1.527214846128512
2020-02-15,0.0019204362249659304
2020-02-16,0.00198637493351213
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.15024874060652227
2020-02-20,3.578093940483528
2020-02-21,0.172302352647965
2020-02-22,0.07174568628262142
2020-02-23,0.02863426305707986
2020-02-24,0.0
2020-02-25,0.03480987840239093
2020-02-26,0.0
2020-02-27,0.04788821374426888
2020-02-28,0.011790804339029556
2020-02-29,0.4112495865151551
2020-03-01,0.14819383948693599
2020-03-02,0.880356046135241
2020-03-03,0.029203975958393472
2020-03-04,0.0
2020-03-05,0.457177627178435
2020-03-06,0.004678497889904397
2020-03-07,0.01542018230755672
2020-03-08,0.005250135751922813
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.08191525928711088
2020-03-13,0.8619666734234596
2020-03-14,4.358310627672259
2020-03-15,6.760775105487014
2020-03-16,0.0
2020-03-17,0.9124780250243036
2020-03-18,1.8018779243566092
2020-03-19,4.70633415924902
2020-03-20,4.919548586749062
2020-03-21,0.0
2020-03-22,0.5183841647893983
2020-03-23,13.698668624508967
2020-03-24,20.10113011732447
2020-03-25,0.2873415381926974
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.1759567533173692
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,1.8347283346057148
2020-04-01,0.03334129033959407
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0018713160813631133
2020-04-05,0.30068505710453347
2020-04-06,0.4053916660010698
2020-04-07,0.023153139295069035
2020-04-08,0.5808157801001147
2020-04-09,0.6069222201668258
2020-04-10,0.05721868976562161
2020-04-11,2.391529148667736
2020-04-12,10.293473663247632
2020-04-13,0.3212863121817597
2020-04-14,0.21444357122700133
2020-04-15,1.8113170160809302
2020-04-16,1.053877851686597
2020-04-17,0.0
2020-04-18,6.770098493987677
2020-04-19,2.4193360728092475
2020-04-20,0.0
2020-04-21,0.12087601858986757
2020-04-22,0.0
2020-04-23,3.9119168612039616
2020-04-24,15.56476762795703
2020-04-25,0.6438464108946025
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.4910062014455489
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.27199455140711054
2020-05-05,0.08198020904034367
2020-05-06,0.8318470533117627
2020-05-07,1.2796378047255612
2020-05-08,2.8380527864797007
2020-05-09,0.049579374726012856
2020-05-10,1.0894589593166484
2020-05-11,0.0
2020-05-12,0.09923276330782507
2020-05-13,5.504974637356667
2020-05-14,0.0
2020-05-15,4.102927439552425
2020-05-16,5.1892667161191115
2020-05-17,0.026148394371247975
2020-05-18,0.0
2020-05-19,0.013993293332227517
2020-05-20,0.5162278694460127
2020-05-21,0.12843608732930725
2020-05-22,1.0112527207299455
2020-05-23,0.08229944882095079
2020-05-24,0.47355447544225604
2020-05-25,2.1765030633490525
2020-05-26,0.044465414339658844
2020-05-27,2.3918929408948406
2020-05-28,2.2076022039293632
2020-05-29,0.3748565107347481
2020-05-30,4.205313321149463
2020-05-31,0.4234964188604664
2020-06-01,0.1912928181038067
2020-06-02,0.17069855864518788
2020-06-03,0.17425076648890592
2020-06-04,0.5036276955880006
2020-06-05,0.04906036729108622
2020-06-06,3.191417413265928
2020-06-07,0.0024054828814870158
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0645869596215965
2020-06-11,0.1845865960900479
2020-06-12,0.3940119925814207
2020-06-13,0.4839506231523789
2020-06-14,0.019720781799858977
2020-06-15,0.015378407050980682
2020-06-16,2.0480483663773317
2020-06-17,1.380917920316958
2020-06-18,0.005458711114922354
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.022935857753967875
2020-06-24,0.035254875638245184
2020-06-25,0.17806426200358888
2020-06-26,0.02223113406287407
2020-06-27,0.08470408618905204
2020-06-28,0.004218119153873246
2020-06-29,0.0897732055271043
2020-06-30,0.08667034137758861
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.005068720946130104
2020-07-13,0.0
2020-07-14,0.004487388804980489
2020-07-15,0.4204559809949363
2020-07-16,0.3237106948877157
2020-07-17,1.0571093979820192
2020-07-18,0.036005964838759376
2020-07-19,1.062376588254811e-06
2020-07-20,0.4069295649298228
2020-07-21,0.11290254319540405
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.027413847024021543
2020-07-30,0.011239651500629297
2020-07-31,0.019679589739762457
2020-08-01,0.5073114638871323
2020-08-02,0.5838340254519286
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.015036231305327781
2020-08-06,0.5091986525350644
2020-08-07,0.5491211903926908
2020-08-08,0.16365913371567511
2020-08-09,0.0
2020-08-10,2.176776401919509
2020-08-11,0.015481904214279115
2020-08-12,0.3198879296602014
2020-08-13,0.10756925249075447
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.002097493638308992
2020-08-20,0.0068983967498518605
2020-08-21,0.053042213133959806
2020-08-22,0.3695737523635651
2020-08-23,0.30683955316388584
2020-08-24,0.3665196778670933
2020-08-25,0.050789276194793946
2020-08-26,0.14008382622304721
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,0.11889382611907699
2020-09-01,0.025932729455689366
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.12605700528700983
2020-09-05,0.05524401155820841
2020-09-06,1.1348773731109232
2020-09-07,0.0012668699589581717
2020-09-08,0.0
2020-09-09,0.009050992985769814
2020-09-10,0.0
2020-09-11,0.03842195608777261
2020-09-12,0.010558664150432537
2020-09-13,2.6767712090328355
2020-09-14,1.827366844706063
2020-09-15,0.0
2020-09-16,0.8624191162516776
2020-09-17,7.969962467822374
2020-09-18,1.1134830781702982
2020-09-19,0.0034373905830062264
2020-09-20,0.012380567831677684
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0008728629697959918
