date,RH
2018-07-06,26.80597478149773
2018-07-07,25.238198538176658
2018-07-08,30.82170801993082
2018-07-09,28.38600773120879
2018-07-10,26.187960461062612
2018-07-11,21.02066460999665
2018-07-12,32.34505534934468
2018-07-13,35.024817201747815
2018-07-14,25.969156624097092
2018-07-15,35.010053442174815
2018-07-16,30.5620557051478
2018-07-17,20.868522979629546
2018-07-18,23.331011343666038
2018-07-19,22.668895622628114
2018-07-20,26.260231454177784
2018-07-21,22.268728566634213
2018-07-22,26.37697210479335
2018-07-23,23.939071071977143
2018-07-24,28.43870888327457
2018-07-25,25.203233090462334
2018-07-26,27.581224859526518
2018-07-27,25.771194583813013
2018-07-28,22.31114571720973
2018-07-29,25.689422210833214
2018-07-30,25.169300480956537
2018-07-31,19.978455965914197
2018-08-01,18.30275224981481
2018-08-02,18.616030991449993
2018-08-03,19.74439606144348
2018-08-04,18.98865451443197
2018-08-05,18.782878131519034
2018-08-06,17.73986935165442
2018-08-07,17.798051702692682
2018-08-08,28.605546981782624
2018-08-09,38.396191721967405
2018-08-10,32.608189189516914
2018-08-11,28.781400280016722
2018-08-12,32.107379720473986
2018-08-13,26.640217543935172
2018-08-14,25.38563895726624
2018-08-15,27.393711816650157
2018-08-16,34.444708722608134
2018-08-17,39.53172256157515
2018-08-18,34.199010226849516
2018-08-19,26.336074536502963
2018-08-20,32.723368635332235
2018-08-21,35.75265948652416
2018-08-22,33.21985348833091
2018-08-23,28.644948462579773
2018-08-24,21.990750152352327
2018-08-25,24.140276609044463
2018-08-26,21.697331809243874
2018-08-27,17.77809477759637
2018-08-28,24.960716229617837
2018-08-29,35.80838489070201
2018-08-30,37.78190846912157
2018-08-31,27.522930770830385
2018-09-01,23.046487126959253
2018-09-02,20.14290774899212
2018-09-03,32.59397638301962
2018-09-04,30.936448933050556
2018-09-05,31.00043161683953
2018-09-06,36.58309688025135
2018-09-07,44.80561396551248
2018-09-08,52.085245303326964
2018-09-09,60.9847345912776
2018-09-10,50.12027176774875
2018-09-11,35.87827614069139
2018-09-12,52.561728437447634
2018-09-13,58.00906598367679
2018-09-14,71.08001029171797
2018-09-15,58.39111057476726
2018-09-16,53.96723904806767
2018-09-17,38.32889151217647
2018-09-18,43.63981021705005
2018-09-19,38.74407142589447
2018-09-20,38.94620417325974
2018-09-21,39.35888853163693
2018-09-22,28.343614436146805
2018-09-23,26.06030740886966
2018-09-24,26.4440910023116
2018-09-25,31.51616838812281
2018-09-26,40.239691030287204
2018-09-27,42.98985650197946
2018-09-28,44.83236105348439
2018-09-29,36.88936812665897
2018-09-30,35.10743880626645
2018-10-01,45.28677323444849
2018-10-02,37.35436275074297
2018-10-03,31.789603617156832
2018-10-04,27.58257561727557
2018-10-05,25.482775719267423
2018-10-06,26.609357014071836
2018-10-07,31.191822643547138
2018-10-08,39.5045683503644
2018-10-09,50.10216973736508
2018-10-10,39.98537143092655
2018-10-11,59.55168259957921
2018-10-12,42.58619181575058
2018-10-13,31.99158047295994
2018-10-14,43.966066254848386
2018-10-15,46.05745399868672
2018-10-16,69.75055281176417
2018-10-17,59.367056505336926
2018-10-18,78.17827321998436
2018-10-19,64.71783077954386
2018-10-20,50.995582789843105
2018-10-21,47.00329408803207
2018-10-22,46.596648434991025
2018-10-23,80.73449265879717
2018-10-24,51.93533806799313
2018-10-25,38.79159067255434
2018-10-26,53.247206634799156
2018-10-27,66.6188860832808
2018-10-28,87.69446468980378
2018-10-29,58.2646374997401
2018-10-30,56.27254531387235
2018-10-31,71.78780275658167
2018-11-01,76.43410516028216
2018-11-02,54.01894098953073
2018-11-03,61.178221462502464
2018-11-04,49.990184479595605
2018-11-05,66.22396372704198
2018-11-06,53.46082701715771
2018-11-07,50.95410399744566
2018-11-08,50.130595655664216
2018-11-09,61.82984649857223
2018-11-10,42.488493081018575
2018-11-11,40.098629584161344
2018-11-12,46.11444900658387
2018-11-13,59.942982766632824
2018-11-14,61.38444108038054
2018-11-15,54.71721898684981
2018-11-16,55.93793639036889
2018-11-17,54.94874914021708
2018-11-18,77.05393620826118
2018-11-19,68.86617240578964
2018-11-20,68.62529078467502
2018-11-21,53.26341994042927
2018-11-22,55.9960759732718
2018-11-23,84.01211889851858
2018-11-24,73.37605471080353
2018-11-25,75.36819763747755
2018-11-26,82.29218670932502
2018-11-27,44.664453796731266
2018-11-28,43.96038800495164
2018-11-29,48.09796115524772
2018-11-30,59.22416581040769
2018-12-01,59.79278983195715
2018-12-02,44.79086990407914
2018-12-03,43.04766262330194
2018-12-04,40.29697752262101
2018-12-05,38.370560639877624
2018-12-06,39.57290704343737
2018-12-07,42.5405118671915
2018-12-08,41.84659573693872
2018-12-09,39.68060105519466
2018-12-10,35.578781393196984
2018-12-11,46.55273310890936
2018-12-12,49.173240237573005
2018-12-13,52.15810114449789
2018-12-14,63.43031487804088
2018-12-15,47.05224827180574
2018-12-16,40.28118227728263
2018-12-17,43.52044045158902
2018-12-18,39.07685996350413
2018-12-19,44.94947407125525
2018-12-20,56.12115838715313
2018-12-21,53.59059302814744
2018-12-22,34.84632983850268
2018-12-23,30.12659157723187
2018-12-24,26.67761199917509
2018-12-25,29.592082426272224
2018-12-26,30.92058068092537
2018-12-27,32.571616961781864
2018-12-28,38.960052687498894
2018-12-29,53.013144977873516
2018-12-30,42.14543700998342
2019-01-01,27.856787918980018
2019-01-02,31.66317797653381
2019-01-03,34.1568952551374
2019-01-04,31.86775780375024
2019-01-05,25.829231371723708
2019-01-06,22.999425682142626
2019-01-07,25.735458799050246
2019-01-08,29.43691151321488
2019-01-09,24.903028825903387
2019-01-10,34.40494121902174
2019-01-11,48.3596200493711
2019-01-12,35.405770239089115
2019-01-13,30.042668484844427
2019-01-14,27.443566663959427
2019-01-15,31.66459823688699
2019-01-16,43.17625081047427
2019-01-17,48.823108166103516
2019-01-18,54.4957187109001
2019-01-19,79.2242121464968
2019-01-20,81.95715055489289
2019-01-21,71.81464830545335
2019-01-22,58.676727116487
2019-01-23,79.04535448389235
2019-01-24,76.02676061255063
2019-01-25,55.49261925967534
2019-01-26,45.02210856840605
2019-01-27,52.490417902045216
2019-01-28,56.34339843795099
2019-01-29,54.47341289131617
2019-01-30,57.23427420495026
2019-01-31,52.44250847292998
2019-02-01,52.322433414264275
2019-02-02,76.04185128774444
2019-02-03,45.17571620463164
2019-02-04,32.587080117748314
2019-02-05,27.69774342007952
2019-02-06,31.616943667018905
2019-02-07,40.00898128799939
2019-02-08,41.698875901800065
2019-02-09,37.866110772485484
2019-02-10,36.07087157946428
2019-02-11,38.277616713072696
2019-02-12,44.66985823670529
2019-02-13,35.467225428002884
2019-02-14,34.484088223881955
2019-02-15,27.260679302889365
2019-02-16,29.426243481746827
2019-02-17,31.524422007548825
2019-02-18,45.38517474206391
2019-02-19,46.77766899032436
2019-02-20,45.661100568499826
2019-02-21,37.42677246393412
2019-02-22,34.92152751605226
2019-02-23,28.170425332107143
2019-02-24,23.58389369349579
2019-02-25,28.509391426420066
2019-02-26,26.429606986564735
2019-02-27,21.713254579998317
2019-02-28,22.348792962448705
2019-03-01,30.489968595141672
2019-03-02,38.20227007184853
2019-03-03,33.11708106450348
2019-03-04,44.79144566640503
2019-03-05,32.13078510469587
2019-03-06,38.94849723443043
2019-03-07,76.28199395943007
2019-03-08,52.279812040229054
2019-03-09,47.80130793402967
2019-03-10,38.52085744250623
2019-03-11,28.0321772751559
2019-03-12,26.81809086185504
2019-03-13,33.457386298672
2019-03-14,29.69186897241332
2019-03-15,24.539556078761503
2019-03-16,19.278213166103647
2019-03-17,23.43808625694615
2019-03-18,27.206784736928686
2019-03-19,34.37248951437826
2019-03-20,33.0170858708111
2019-03-21,33.170056260481815
2019-03-22,33.87319600055136
2019-03-23,30.220274071244095
2019-03-24,37.55054027842245
2019-03-25,31.215418729938165
2019-03-26,27.70002327666459
2019-03-27,60.65422391039322
2019-03-28,46.35356665200179
2019-03-29,40.91549101670666
2019-03-30,46.54692196347429
2019-03-31,75.24208489738749
2019-04-01,54.18574721568098
2019-04-02,49.99949068541034
2019-04-03,49.72851798127434
2019-04-04,73.8656914275292
2019-04-05,59.74871148801505
2019-04-06,56.30819809994085
2019-04-07,46.68788698369526
2019-04-08,46.091379979041506
2019-04-09,50.26522364844544
2019-04-10,41.75474271587733
2019-04-11,45.37025737885099
2019-04-12,39.23710069850745
2019-04-13,32.7750192116129
2019-04-14,21.510926867490383
2019-04-15,24.26191175214036
2019-04-16,28.881757379347246
2019-04-17,21.631882953570184
2019-04-18,71.57155961160568
2019-04-19,56.65078398174313
2019-04-20,61.57151161597835
2019-04-21,67.53493360797522
2019-04-22,66.8551072453298
2019-04-23,64.98648630210323
2019-04-24,47.807504030514046
2019-04-25,45.75681509727374
2019-04-26,51.13029811665804
2019-04-27,37.42450585345749
2019-04-28,30.556108239663537
2019-04-29,29.002068962438372
2019-04-30,30.742902350174877
2019-05-01,30.696674407945043
2019-05-02,39.80819244321225
2019-05-03,65.21957346439514
2019-05-04,48.46339343246587
2019-05-05,34.39119787277885
2019-05-06,28.128109542758665
2019-05-07,30.750456746007174
2019-05-08,30.75063741290833
2019-05-09,28.92735298493234
2019-05-10,29.97969617793193
2019-05-11,28.84631137733737
2019-05-12,24.710302171093346
2019-05-13,18.65445193207536
2019-05-14,18.106946772948778
2019-05-15,14.533285516540925
2019-05-16,13.900062142930755
2019-05-17,30.279593167698863
2019-05-18,23.26143098566002
2019-05-19,33.370027384576986
2019-05-20,32.71669828093294
2019-05-21,32.62569112493067
2019-05-22,28.460955485144073
2019-05-23,25.903262987689665
2019-05-24,25.367650872009936
2019-05-25,28.781500805716956
2019-05-26,24.91861200362545
2019-05-27,20.888706210334565
2019-05-28,19.18781786084001
2019-05-29,23.333255057141308
2019-05-30,22.596989164216534
2019-05-31,21.27404960267375
2019-06-01,19.888328801752664
2019-06-02,16.338115711373497
2019-06-03,14.56631450843886
2019-06-04,17.61091472737299
2019-06-05,42.87619311295503
2019-06-06,32.19268372064203
2019-06-07,29.805084644205298
2019-06-08,27.364590148849214
2019-06-09,34.6519250442055
2019-06-10,27.566182607703183
2019-06-11,23.204163954407182
2019-06-12,23.410077774205
2019-06-13,33.90304450530026
2019-06-14,46.91721154571607
2019-06-15,33.215396654466105
2019-06-16,31.549708020901367
2019-06-17,27.012801318869634
2019-06-18,30.948036364985807
2019-06-19,27.5845947345514
2019-06-20,36.84359860253467
2019-06-21,29.692568647076715
2019-06-22,23.60205441349109
2019-06-23,28.284418694537873
2019-06-24,31.824959747909684
2019-06-25,29.281330136684517
2019-06-26,31.245366992695825
2019-06-27,32.6459701619871
2019-06-28,25.093707633509016
2019-06-29,26.328871479464944
2019-06-30,32.00554795285519
2019-07-01,34.25140897154731
2019-07-02,35.31659970194039
2019-07-03,35.95109355983633
2019-07-04,35.30188080492074
2019-07-05,28.965579353223994
2019-07-06,23.946399081350204
2019-07-07,30.39497427227431
2019-07-08,38.156807803026204
2019-07-09,33.21745251292248
2019-07-10,24.34701279994323
2019-07-11,21.89702982605362
2019-07-12,28.2623845993146
2019-07-13,29.427465305701013
2019-07-14,27.646408176508253
2019-07-15,23.387499601469102
2019-07-16,25.93384695071967
2019-07-17,33.1582406238821
2019-07-18,27.398149884146616
2019-07-19,23.119692560089504
2019-07-20,29.068910176368878
2019-07-21,30.80999735256399
2019-07-22,26.212730172485266
2019-07-23,24.856466347597728
2019-07-24,24.498403335006756
2019-07-25,25.252610951903208
2019-07-26,31.63077430861144
2019-07-27,27.53916987863558
2019-07-28,30.321038648882425
2019-07-29,36.43282387919764
2019-07-30,30.786279262423477
2019-07-31,26.06345393432179
2019-08-01,28.126844727151155
2019-08-02,37.07712081397378
2019-08-03,35.73128169739137
2019-08-04,34.75739106045906
2019-08-05,27.77576628282457
2019-08-06,19.38823494635579
2019-08-07,19.9118938575701
2019-08-08,21.179221893568794
2019-08-09,24.745453138146292
2019-08-10,26.617448528552668
2019-08-11,32.947806758482336
2019-08-12,30.22019125429533
2019-08-13,26.291171691804237
2019-08-14,29.934601326424136
2019-08-15,25.069100718934674
2019-08-16,23.66913785068986
2019-08-17,21.34480929211736
2019-08-18,23.05243968255836
2019-08-19,22.90986654334759
2019-08-20,27.250843324431553
2019-08-21,25.466002658057352
2019-08-22,25.74595364277515
2019-08-23,19.296454246045013
2019-08-24,19.384925507944473
2019-08-25,18.880143752853176
2019-08-26,28.61931125171734
2019-08-27,28.228516956395605
2019-08-28,24.738309047499136
2019-08-29,35.972216110475344
2019-08-30,35.90895574267326
2019-08-31,34.17844067912818
2019-09-01,29.557775433752933
2019-09-02,27.74058712201856
2019-09-03,33.03757992365284
2019-09-04,31.73824715464802
2019-09-05,33.96153323409183
2019-09-06,34.44680656470622
2019-09-07,47.82125140426852
2019-09-08,61.20105731717795
2019-09-09,43.930865174723706
2019-09-10,40.85151866569382
2019-09-11,35.29057289697677
2019-09-12,39.766863198221664
2019-09-13,30.90693833271227
2019-09-14,28.339439294599547
2019-09-15,33.23870739449815
2019-09-16,35.297556093959834
2019-09-17,34.24053473183387
2019-09-18,41.89877138210417
2019-09-19,36.222186245914784
2019-09-20,32.12853323877164
2019-09-21,34.76433023405341
2019-09-22,37.75503531102535
2019-09-23,37.72664262464452
2019-09-24,29.279144406500695
2019-09-25,25.31122747353222
2019-09-26,22.43713397798904
2019-09-27,23.22927266917362
2019-09-28,20.743666854642473
2019-09-29,21.080143898571116
2019-09-30,15.469807252931576
2019-10-01,16.874107034941204
2019-10-02,28.65968258613386
2019-10-03,26.059121447762692
2019-10-04,18.421871825306702
2019-10-05,21.1467129581746
2019-10-06,23.263765622659612
2019-10-07,19.188077447178955
2019-10-08,19.803809579077253
2019-10-09,23.9180750816788
2019-10-10,25.58825956823982
2019-10-11,31.554984410245154
2019-10-12,29.579749385789807
2019-10-13,23.220118043322174
2019-10-14,43.502251852186966
2019-10-15,42.47668556598954
2019-10-16,35.73364839897604
2019-10-17,36.131883970447305
2019-10-18,32.6155574108021
2019-10-19,30.594488038367682
2019-10-20,57.51387978137926
2019-10-21,59.908539338143605
2019-10-22,61.93097773000407
2019-10-23,51.04550246884661
2019-10-24,40.56641523285543
2019-10-25,29.97181999228177
2019-10-26,29.81567728247828
2019-10-27,37.05204233229613
2019-10-28,67.57042991989708
2019-10-29,55.83079781565067
2019-10-30,53.45794298605314
2019-10-31,53.03544386343144
2019-11-01,63.51173801883294
2019-11-02,50.010963183861584
2019-11-03,58.38250845375047
2019-11-04,49.09564966921964
2019-11-05,67.70264313791017
2019-11-06,49.34487233037092
2019-11-07,47.400057697274335
2019-11-08,49.91265369494551
2019-11-09,33.753147854585436
2019-11-10,65.94332203283358
2019-11-11,85.61099435857501
2019-11-12,58.187269808410214
2019-11-13,47.00792825661089
2019-11-14,42.149074256151955
2019-11-15,76.12239286979387
2019-11-16,67.56159401185147
2019-11-17,35.832457078546994
2019-11-18,69.73899857964261
2019-11-19,62.53812205876342
2019-11-20,50.9760512282647
2019-11-21,66.89797688785154
2019-11-22,79.31133173516743
2019-11-23,79.1026639740039
2019-11-24,58.889566049301386
2019-11-25,46.30511792707771
2019-11-26,43.55977900988367
2019-11-27,44.74746656509668
2019-11-28,46.91154495224459
2019-11-29,40.42102588584766
2019-11-30,39.78220382220163
2019-12-01,54.39246273226559
2019-12-02,75.6238251852618
2019-12-03,86.73081173965397
2019-12-04,75.37242453113831
2019-12-05,59.21163234872338
2019-12-06,55.52905721738222
2019-12-07,65.16166894889048
2019-12-08,65.70036356667455
2019-12-09,59.37550081011219
2019-12-10,55.365012382647585
2019-12-11,49.69069428312546
2019-12-12,54.26778267138075
2019-12-13,64.47552105642694
2019-12-14,56.160967973295726
2019-12-15,47.56535256122643
2019-12-16,33.19866928699396
2019-12-17,84.47472602670042
2019-12-18,54.614015245327856
2019-12-19,49.32038012653992
2019-12-20,54.25936075445934
2019-12-21,53.67235110032679
2019-12-22,60.43192219412295
2019-12-23,41.279179757317806
2019-12-24,35.19686036261333
2019-12-25,33.02504005740385
2019-12-26,37.64414849993273
2019-12-27,35.6863699901781
2019-12-28,32.366902474730516
2019-12-29,35.16172311391786
2019-12-30,35.816725955587216
2020-01-01,32.51498118726928
2020-01-02,36.76947706075443
2020-01-03,42.45615909860633
2020-01-04,53.53718903954089
2020-01-05,48.281762133956455
2020-01-06,44.436530881077836
2020-01-07,40.54046717572513
2020-01-08,31.64511428258859
2020-01-09,43.05272358449844
2020-01-10,52.944006053434634
2020-01-11,62.73230157384392
2020-01-12,49.04426018123769
2020-01-13,33.4576779062237
2020-01-14,33.503603834644075
2020-01-15,37.33517188796965
2020-01-16,33.462997229032645
2020-01-17,30.133184907834533
2020-01-18,27.425702499201304
2020-01-19,78.5696999741424
2020-01-20,77.20285709566826
2020-01-21,55.30202143723296
2020-01-22,62.59181744498349
2020-01-23,51.29406431551237
2020-01-24,48.92509544694012
2020-01-25,53.881964791715696
2020-01-26,60.53640713160085
2020-01-27,47.37724820621577
2020-01-28,37.22019323283772
2020-01-29,33.96395391158244
2020-01-30,31.499344814974513
2020-01-31,32.828061660600675
2020-02-01,34.02318242107905
2020-02-02,34.260347548752755
2020-02-03,28.91384368069812
2020-02-04,25.349137396051184
2020-02-05,27.77061834577034
2020-02-06,34.24019432090013
2020-02-07,42.81974637116825
2020-02-08,50.8911443730732
2020-02-09,44.88719489593892
2020-02-10,37.88788128855744
2020-02-11,24.7236456822192
2020-02-12,32.7761722324823
2020-02-13,41.60414694244181
2020-02-14,34.52150088014235
2020-02-15,34.86790119000535
2020-02-16,31.630491779431175
2020-02-17,35.55453943236424
2020-02-18,39.290387801544554
2020-02-19,50.42194397430004
2020-02-20,39.97537597617311
2020-02-21,39.258912858370536
2020-02-22,36.03071217097694
2020-02-23,21.42716393632637
2020-02-24,17.75593557204854
2020-02-25,32.232974069765994
2020-02-26,33.27932220963723
2020-02-27,27.068230788474327
2020-02-28,18.762577130794988
2020-02-29,26.148419345789016
2020-03-01,41.738049507944396
2020-03-02,43.87146550095368
2020-03-03,34.97788111473627
2020-03-04,24.17072027565181
2020-03-05,36.274567622363
2020-03-06,40.09075219623386
2020-03-07,33.87058874663739
2020-03-08,21.204108075215814
2020-03-09,20.948459662278463
2020-03-10,24.32455134864045
2020-03-11,23.246495829027772
2020-03-12,23.715716065363353
2020-03-13,33.84711326459547
2020-03-14,35.280411961772266
2020-03-15,41.28482686650062
2020-03-16,60.828701203282776
2020-03-17,52.54493344569262
2020-03-18,38.227642276612755
2020-03-19,47.15823443400158
2020-03-20,81.53094281150574
2020-03-21,67.52239604587817
2020-03-22,54.61632133947032
2020-03-23,58.37592092832195
2020-03-24,73.40446750392165
2020-03-25,74.74155993852274
2020-03-26,48.307993205156244
2020-03-27,54.67661024163179
2020-03-28,58.61765669244594
2020-03-29,53.103527067369036
2020-03-30,45.18189185586769
2020-03-31,53.05293245448429
2020-04-01,60.394016932157705
2020-04-02,58.7159761458792
2020-04-03,36.97369379910619
2020-04-04,33.32858476407245
2020-04-05,36.142979303809206
2020-04-06,49.11150837657778
2020-04-07,48.5789570159167
2020-04-08,43.40507275738592
2020-04-09,61.036519966338616
2020-04-10,61.20633874917555
2020-04-11,51.361531345706574
2020-04-12,55.66505991710243
2020-04-13,63.41064013263498
2020-04-14,60.63456164377299
2020-04-15,45.04495207365066
2020-04-16,42.184645968845025
2020-04-17,46.19446342250084
2020-04-18,45.05624946380563
2020-04-19,77.17369210634567
2020-04-20,48.14118757355633
2020-04-21,62.17126254676726
2020-04-22,47.57247328107826
2020-04-23,39.549597978197504
2020-04-24,35.79692179392342
2020-04-25,70.17554928891326
2020-04-26,51.815028795779774
2020-04-27,49.674476136615795
2020-04-28,52.9356243164094
2020-04-29,50.24543789840926
2020-04-30,40.94752829578898
2020-05-01,39.56439992238605
2020-05-02,31.4785175802728
2020-05-03,21.599203241851534
2020-05-04,26.09537820324144
2020-05-05,31.88656150863017
2020-05-06,36.976263852355856
2020-05-07,32.50541347181397
2020-05-08,38.40329250270041
2020-05-09,48.588133540911564
2020-05-10,44.85665402124061
2020-05-11,36.74402067178561
2020-05-12,51.77652451933191
2020-05-13,46.965825350519104
2020-05-14,45.09874333291641
2020-05-15,66.01871275704198
2020-05-16,70.3888435589205
2020-05-17,52.822642445223764
2020-05-18,42.02507074391732
2020-05-19,33.15106108387055
2020-05-20,27.890560137623392
2020-05-21,28.292669589558145
2020-05-22,24.52266992526723
2020-05-23,21.331571568700806
2020-05-24,19.215332180424483
2020-05-25,22.708128519385077
2020-05-26,25.533509396536896
2020-05-27,25.913118369549053
2020-05-28,27.912149484940148
2020-05-29,31.8107192950372
2020-05-30,33.14349055665854
2020-05-31,46.250543279294355
2020-06-01,38.00060357812361
2020-06-02,30.72606368925529
2020-06-03,30.10971660607355
2020-06-04,34.56353844715403
2020-06-05,33.21597962096575
2020-06-06,33.52596740074311
2020-06-07,47.701358464759515
2020-06-08,52.68436909628314
2020-06-09,41.02716700312158
2020-06-10,39.07959179223085
2020-06-11,43.98179745052329
2020-06-12,32.50421092938419
2020-06-13,38.18205500312123
2020-06-14,39.07737970255728
2020-06-15,28.089144239236965
2020-06-16,31.166819434257928
2020-06-17,33.86151201610014
2020-06-18,41.37019369693568
2020-06-19,40.526568812142855
2020-06-20,29.15449529318626
2020-06-21,26.448952904196197
2020-06-22,16.210511770967045
2020-06-23,19.81723090702087
2020-06-24,28.144161264119084
2020-06-25,36.13141775573351
2020-06-26,40.6593888317306
2020-06-27,35.421239732027914
2020-06-28,27.943076506931035
2020-06-29,20.261070434349993
2020-06-30,20.825882169621693
2020-07-01,17.601060103571545
2020-07-02,19.710572021077354
2020-07-03,24.566034828733383
2020-07-04,20.53997622023677
2020-07-05,17.032345748303552
2020-07-06,15.619980656018011
2020-07-07,10.828482802801672
2020-07-08,13.228909126245
2020-07-09,21.239085574122566
2020-07-10,22.27568068309925
2020-07-11,16.339923340580913
2020-07-12,19.82678671199135
2020-07-13,25.175291599274015
2020-07-14,20.82758601446597
2020-07-15,23.248870748631436
2020-07-16,21.351452188726117
2020-07-17,23.23203273997633
2020-07-18,22.877254134732365
2020-07-19,22.68040973821716
2020-07-20,19.32391504108236
2020-07-21,24.299814136053993
2020-07-22,25.711893098207184
2020-07-23,24.93855900039693
